,protein,total_fat,carbohydrates,label,name,food_energy,labels_names
4011,5.561592579,3.918605804,8.804261208,19,פלפלים ממולאים אורז ובשר עוף ברוטב עגבניות ושמן קנולה,95.71442413,לא סווג
4012,1.275437117,7.581643581,7.313854694,7,"חצילים מטוגנים בשמן קנולה, מבושלים ברסק עגבניות ",107.7674789,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4013,2.284651041,3.181860447,15.09488392,14,גזר ותירס מאודים עם שמן קנולה,107.5348816,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4014,1.232777238,4.641008377,3.769195318,7,קישואים ברסק עגבניות ושמן קנולה,62.18019867,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4015,1.603147984,2.173965931,3.660521269,13,קישואים מאודים בשמן קנולה ובצל מטוגן ,41.46809387,לא סווג
4016,1.314968944,3.221103191,5.437783241,31,"ירקות,רטטוי עם מגוון ירקות, ברסק עגבניות ושמן קנולה",58.84649658,לא סווג
4017,2.66125989,12.61662865,5.392199993,7,"קישואים, בבלילה, מטוגנים,  בשמן קנולה",145.9709625,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4018,1.529607892,1.376225471,2.813431263,2,קישואים מטוגנים בשמן קנולה,30.59558868,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
4019,3.105526209,3.69217205,7.116967201,31,קישואים ממולאים אורז ובשר בקר ברוטב עגבניות ושמן קנולה,73.63315582,לא סווג
4020,1.644185185,2.646847963,4.356415749,13,"ירקות מאודים,בצל,גזר,ברוקולי,כרובית,קישוא ושמן קנולה",50.94968796,לא סווג
4021,1.146000028,3.431396723,4.360888958,13,"ירקות מאודים, בצל ,גזר, עגבניה, קישוא ושמן קנולה",55.58095169,לא סווג
4022,1.097160339,2.608035803,3.406386137,13,"ירקות מאודים, גזר, חציל, פלפל, עגבניה, קישוא ושמן קנולה",45.65335083,לא סווג
4023,2.826666594,4.386775017,10.42052364,19,"ירקות מבושלים,אפונה,גזר,תירס ושמן קנולה",99.28093719,לא סווג
4024,1.254286528,5.894134045,4.19623518,7,"ירקות מבושלים,בצל,גזר,כרובית,פלפל,קישוא ושמן קנולה",77.32797241,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4025,4.496449471,5.707748413,16.16897392,14,פשטידת ירקות עם שמן קנולה,136.3549347,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4026,6.649596214,13.50945091,24.88481331,8,"כרובית, בבלילה, מטוגנת בשמן קנולה",254.9579926,לא סווג
4027,1.522912979,3.90419507,11.68120384,19,בצל ממולא אורז ברסק עגבניות ושמן קנולה,91.02404785,לא סווג
4028,4.976016998,6.287938118,12.25371647,19,בצל ממולא אורז ובשר בקר ברסק עגבניות ושמן קנולה,128.0878906,לא סווג
4029,0.935296655,11.58673096,1.451801538,7,זיתים מבושלים ברסק עגבניות ושמן קנולה,114.0161819,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4030,1.096604705,1.72167325,4.416450977,31,מרק מינסטרונה עם שמן קנולה,39.57421494,לא סווג
4031,1.096604705,1.72167325,4.416450977,31,מרק מינסטרונה עם שמן זית,39.57421494,לא סווג
4032,2.563255548,12.34880733,9.553919792,7,רוטב שמנת בטטות,163.513092,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4033,8.795687675,28.33989525,46.05796051,11,"בצק קיש, אפוי",487.2547302,לא סווג
4034,7.943828106,26.95747185,5.233189106,27,"רויאל, בלילה למילוי קיש",307.6269226,לא סווג
4035,5.586062908,23.01491165,20.49543953,27,קיש בצל,320.5478821,לא סווג
4036,6.964323521,19.76323891,20.98865891,27,קיש פטריות,297.6939392,לא סווג
4037,5.939883232,17.79457092,25.95310974,4,קיש בטטות,299.6904907,לא סווג
4038,1.529607892,1.376225471,2.813431263,2,קישואים מטוגנים בשמן זית,30.59558868,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
4039,5.771920204,16.55397797,53.9744072,6,"בצק פאי על בסיס מרגרינה, אפוי",395.7653809,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4040,5.897801399,22.09275055,54.10028839,6,"בצק פאי על בסיס חמאה, אפוי",446.6213684,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4041,3.165988684,14.0776577,40.91272736,21,"פאי תפוחי עץ, בצק פריך, סגור על בסיס חמאה",303.8149109,1.2 דברי מאפה (לחמים) מדגן מלא
4042,3.2137146,10.84930038,41.41989136,21,פאי אגסים על בסיס מרגרינה ,282.027832,1.2 דברי מאפה (לחמים) מדגן מלא
4043,3.277989388,13.67739105,41.48416519,21,פאי אגסים על בסיס חמאה,307.994812,1.2 דברי מאפה (לחמים) מדגן מלא
4044,7.901464939,10.22918606,5.292703629,29,סלט ביצים עם בצל מטוגן בשמן קנולה,149.1710205,ביצים 7
4045,5.602534771,6.439560413,20.42591095,8,"ברוקולי מטוגן, עם ציפוי, בשמן קנולה",161.4015198,לא סווג
4046,2.690864801,5.393850803,5.238752365,7,"סלט ארטישוק עם אריסה, פטרוזיליה ושמן קנולה",97.23954773,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4047,2.6688025,4.886525631,4.94533062,7,סלט ארטישוק עם פטרוזיליה ושמן זית,91.87457275,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4048,10.01510525,6.775330067,10.24976063,9,"בשר בקר מבושל עם אורז, רוטב עגבניות ושמן קנולה",145.4573975,מוצרי חלב דל שומן
4049,6.958244801,4.115586758,15.87980461,14,שעועית לבנה מבושלת ברסק עגבניות ושמן סויה,141.7273407,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4050,8.181238174,16.01333046,23.78508949,8,"מצה בריי, מצות מטוגנות בשמן קנולה עם חלב ביצה וסוכר",271.7155151,לא סווג
4051,2.484164,8.293251038,44.33365631,21,פאי דובדבנים על בסיס חמאה,263.2322388,1.2 דברי מאפה (לחמים) מדגן מלא
4052,2.808220387,5.095925331,11.02120781,19,אטריות ביצים מוקפצות עם ירקות ושמן קנולה,104.6052628,לא סווג
4053,2.749204397,3.512307882,14.91709518,14,עלי גפן ממולאים אורז ברוטב עגבניות ושמן קנולה,116.5728302,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4054,0.793767393,2.382136106,3.130226851,13,סלט ירקות עם שמן קנולה,39.9209938,לא סווג
4055,1.359378934,4.039414883,8.308980942,19,"ירקות בגריל, עגבניה, פלפל, תפוח אדמה ושמן קנולה",76.87451935,לא סווג
4056,1.299365044,3.644126892,4.030011177,13,"ירקות מבושלים,בצל,גזר,כרובית,פלפל,סלרי ושמן קנולה",57.82426453,לא סווג
4057,5.767848969,22.12724876,41.94290543,4,פאי לימון עם חמאה,391.8661194,לא סווג
4058,5.632535458,29.26545143,41.27016068,11,פאי פקאן עם חמאה,452.5713501,לא סווג
4059,3.090909004,28.12121201,32.18181992,4,"ציפוי שוקולד לעוגה, חלבי, על בסיס חמאה",394.1818237,לא סווג
4060,3.030303001,25.45454597,32.12121201,4,"ציפוי שוקולד לעוגה, פרווה, על בסיס מרגרינה",369.6969604,לא סווג
4061,3.030303001,30.30303001,32.12121201,4,"ציפוי שוקולד לעוגה, פרווה, על בסיס שמן קנולה",411.3939514,לא סווג
4062,3.277777672,34.44444275,25.22222137,27,"ציפוי שוקולד לעוגה, חלבי, גנאש, על בסיס שמנת מתוקה",423.1111145,לא סווג
4063,9.041169167,13.48742867,51.89200211,17,"עוגת ספוג, טורט, לבנה בציפוי שוקולד על בסיס חמאה",367.3935852,1.4 דברי מאפה (לחמים) מדגן לא מלא
4064,9.02866745,13.9374733,51.87950134,17,"עוגת ספוג, טורט, לבנה בציפוי שוקולד על בסיס שמן קנולה",370.9439392,1.4 דברי מאפה (לחמים) מדגן לא מלא
4065,8.748137474,16.29944611,49.10691833,17,"עוגת ספוג, טורט לבנה בציפוי שוקולד על בסיס שמנת מתוקה",380.013916,1.4 דברי מאפה (לחמים) מדגן לא מלא
4066,10.64500999,13.93910027,54.30955124,17,"עוגת ספוג, טורט שוקולד בציפוי שוקולד על בסיס מרגרינה",382.0526733,1.4 דברי מאפה (לחמים) מדגן לא מלא
4067,10.64500999,14.90622997,54.30955124,6,"עוגת ספוג, טורט שוקולד בציפוי שוקולד על בסיס שמן קנולה",390.3699951,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4068,10.25521469,17.1019001,51.37200165,6,"עוגת ספוג, טורט שוקולד בציפוי שוקולד על בסיס שמנת מתוקה",397.1809387,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4069,6.192420483,13.25967693,49.2820549,17,"עוגה בחושה, לבנה עם שמן סויה",345.0318604,1.4 דברי מאפה (לחמים) מדגן לא מלא
4070,7.121479988,21.19703865,50.98653793,6,"עוגה בחושה, לבנה עם קוקוס ושמן סויה",429.7572632,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4071,4.863461018,16.47815704,42.75146103,21,"עוגה בחושה, עם תפוחי עץ ושמן סויה",336.9206238,1.2 דברי מאפה (לחמים) מדגן מלא
4072,6.830087185,16.38244247,57.53174973,6,"עוגה בחושה, לבנה עם שוקולד צ'יפס ושמן קנולה",406.6957703,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4073,7.821522713,15.09358501,54.5636673,6,"עוגה בחושה, שוקולד עם שמן סויה",385.2323608,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4074,7.912504673,19.83847427,57.38838196,6,"עוגה בחושה, שוקולד עם שמן קנולה וציפוי שוקולד על בסיס חמאה",439.6096802,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4075,7.686899185,22.2674408,54.24739456,6,"עוגה בחושה, שוקולד עם שמן קנולה וציפוי שוקולד חלבי עם שמנת",447.777771,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4076,7.900005817,19.28853226,57.37588501,6,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד עם מרגרינה",434.5602112,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4077,7.912504673,19.83847427,57.38838196,6,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד על בסיס חמאה",439.6096802,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4078,7.686899185,22.2674408,54.24739456,6,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד חלבי עם שמנת",447.777771,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4079,7.900005817,20.28842926,57.37588501,6,"עוגה בחושה, שוקולד עם שמן סויה וציפוי שוקולד עם קנולה",443.1593323,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4080,6.384721279,18.58264732,52.46327209,6,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד עם קנולה",405.7674561,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4081,6.384721279,17.58275032,52.46327209,6,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד על בסיס מרגרינה",397.1683044,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4082,6.397220135,18.13269424,52.47577286,6,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד על בסיס חמאה",402.217804,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4083,6.266319752,20.66827011,49.64182281,6,"עוגה בחושה, לבנה עם שמן סויה וציפוי שוקולד חלבי עם שמנת",412.7229004,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4084,6.384721279,18.58264732,52.46327209,6,"עוגה בחושה, לבנה עם שמן קנולה וציפוי שוקולד על בסיס קנולה",405.7674561,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4085,6.384721279,17.58275032,52.46327209,6,עוגה בחושה לבנה עם שמן קנולה וציפוי שוקולד על בסיס מרגרינה,397.1683044,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4086,6.266319752,20.66827011,49.64182281,6,"עוגה בחושה, לבנה עם שמן קנולה וציפוי שוקולד חלבי עם שמנת",412.7229004,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4087,6.397220135,18.13269424,52.47577286,6,"עוגה בחושה, לבנה עם שמן קנולה וציפוי שוקולד על בסיס חמאה",402.217804,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4088,6.724843025,20.05389023,45.40962219,6,"עוגת שוקולד, עשירה, בראוניס עם סוכר חום ומרגרינה",393.4482727,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4089,0.793767393,2.382136106,3.130226851,13,סלט ירקות עם שמן זית,39.9209938,לא סווג
4090,1.030831099,1.045173645,5.455912113,16,חמיצת סלק עם שמנת חמוצה ,37.21829605,10.2 משקאות ממותקים בתחליפי סוכר 2 קבוצת הירקות 3 קבוצת הפירות
4091,9.830560684,3.55546999,8.975205421,9,קציצות בשר עגל מבושלות עם רוטב עגבניות טריות ורסק ללא שמן,110.1738281,מוצרי חלב דל שומן
4092,9.134220123,5.412376881,9.671545982,9,"קציצות בשר כבש מבושלות ברוטב עגבניות טריות ורסק, ללא שמן ",126.4217606,מוצרי חלב דל שומן
4093,13.97738552,8.779039383,9.13500309,9,קציצות בשר כבש מבושלות ללא רוטב,173.9572601,מוצרי חלב דל שומן
4094,13.97738552,8.779039383,9.13500309,9,קציצות בשר כבש אפויות ללא שמן,173.9572601,מוצרי חלב דל שומן
4095,14.75612926,8.000295639,8.356259346,9,קציצות בשר בקר ועוף מבושלות ללא רוטב ,166.9485779,מוצרי חלב דל שומן
4096,9.598446846,4.948150158,9.20731926,9,קציצות בשר בקר ועוף מבושלות ברוטב עגבניות טריות ללא שמן,122.243721,מוצרי חלב דל שומן
4097,14.75612926,8.000295639,8.823505402,9,קציצות בשר בקר ועוף אפויות ללא שמן,171.2316589,מוצרי חלב דל שומן
4098,15.14550018,5.664065838,7.966887951,9,קציצות בשר עגל מבושלות ללא רוטב,146.7012482,מוצרי חלב דל שומן
4099,18.25100327,3.319082499,8.04467392,9,קציצות בשר הודו ועגל מבושלות ללא רוטב,141.0735779,מוצרי חלב דל שומן
4100,12.66573811,2.336137295,9.056242943,9,קציצות בשר הודו ועגל מבושלות עם רוטב עגבניות מרסק ללא שמן,112.0871582,מוצרי חלב דל שומן
4101,11.40534019,2.108687162,9.062691689,9,קציצות בשר הודו ועגל מבושלות עם רוטב עגבניות טריות ללא שמן,105.3773651,מוצרי חלב דל שומן
4102,18.25100327,3.319082499,8.04467392,9,קציצות בשר הודו ועגל אפויות ללא שמן ,141.0735779,מוצרי חלב דל שומן
4103,17.12484169,4.948313713,7.776603222,9,קציצות בשר בקר והודו מבושלות ללא רוטב,151.5974121,מוצרי חלב דל שומן
4104,10.98375893,3.122828007,8.451657295,9,קציצות בשר בקר והודו מבושלות עם רוטב עגבניות טריות ללא שמן,109.8670197,מוצרי חלב דל שומן
4105,12.23475456,2.992525339,9.304574013,9,קציצות בשר הודו ועוף מבושלות ברוטב עגבניות טריות ללא שמן ,116.8183975,מוצרי חלב דל שומן
4106,18.49409676,4.340201855,7.966887951,9,קציצות בשר הודו ועוף אפויות ללא שמן,150.2055817,מוצרי חלב דל שומן
4107,1.0,0.100000001,6.5,16,"דלעת, ללא קליפה וגרעינים, טריה",26.0,10.2 משקאות ממותקים בתחליפי סוכר 2 קבוצת הירקות 3 קבוצת הפירות
4108,2.24000001,0.49000001,6.789999962,31,"פטריות שיטאקי, טריות",34.0,לא סווג
4109,0.400000006,0.289999992,6.079999924,16,"מיץ לימון, כל הסוגים",21.0,10.2 משקאות ממותקים בתחליפי סוכר 2 קבוצת הירקות 3 קבוצת הפירות
4110,16.54000092,30.73999977,42.11999893,0,"צ'יה, CHIA, גרעינים/זרעים",486.0,לא סווג
4111,10.0,4.0,5.0,9,"גבינה לבנה, עזים, 5% שומן, תנובה",101.0,מוצרי חלב דל שומן
4112,0.0,0.0,6.0,16,"משקה קל, מוגז עדין, טעמים",25.0,10.2 משקאות ממותקים בתחליפי סוכר 2 קבוצת הירקות 3 קבוצת הפירות
4113,8.0,31.0,11.0,27,"גבינת פטה 31% שומן, כדורים בשמן זית מתובל, ניצן",355.0,לא סווג
4114,8.503922462,29.92502022,55.74948883,30,עוגיות טחינה על בסיס חמאה,534.6507568,9. קבוצת הסוכרים
4115,8.387677193,24.81022835,55.63324356,30,עוגיות טחינה על בסיס מרגרינה,487.6876526,9. קבוצת הסוכרים
4116,10.70959091,3.452001572,54.85715103,17,פיתה דרוזית מקמח מלא,310.559845,1.4 דברי מאפה (לחמים) מדגן לא מלא
4117,0.0,0.0,20.0,14,"מעדן ג'לי פטל/אפרסק/אננס, תנובה",80.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4118,4.599999905,3.400000095,18.89999962,14,"יוגורט, יופלה,3-4% שומן, דגנים מצופים שוקולד, טעמים שונים,תנובה",125.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4119,7.0,9.2,3.4,7,"לאבנה 9% שומן, עם שמן זית וזעתר, פיראוס, תנובה",124.0,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4120,14.0,13.0,19.5,24,"שניצל דק פריך/מתובל/ צ'יפס,מאמא עוף",251.0,לא סווג
4121,13.5,12.0,19.0,24,"שניצל עוף אמיתי בציפוי פריך/פנקו/צ'יפס, מאמא עוף",258.0,לא סווג
4122,9.600000381,7.699999809,29.60000038,20,"פיצה אישית, משולשים, גבינה, מעדנות",226.0,1.3 דגנים לא מלאים
4123,9.0,8.0,31.0,20,"פיצה אישית, משולשים, גבינה בתוספת זיתים, מעדנות",232.0,1.3 דגנים לא מלאים
4124,0.0,0.0,10.39999962,28,"משקה קל, ענבים/תפוחים/מנגו/תות בננה, פריגת",41.0,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
4125,0.0,0.0,48.0,21,"משקה לימון/לימונענע/מנגו, תרכיז קפוא, פריגת",192.0,1.2 דברי מאפה (לחמים) מדגן מלא
4126,5.199999809,26.60000038,65.0,30,"ופל מצופה שוקולד, אצבעות, עם מילוי בטעמים שונים, אגו, כרמית",517.0,9. קבוצת הסוכרים
4127,5.490039349,25.60000038,69.19999695,30,"עוגיות, מיני קוקיס, טעמים שונים, כרמית",527.5,9. קבוצת הסוכרים
4128,3.0,0.0,79.0,22,"מרשמלו ורוד לבן, לבבות, טוויסטר, תות בננה, בצורת פירות/ספגטי",328.0,לא סווג
4129,3.700000048,1.899999976,1.299999952,2,"משקה סויה מפולי סויה מלאים, ללא תוספת סוכר או מלח, הרדוף",41.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
4130,2.900000095,1.5,14.80000019,14,"מעדן חלב, מו, 1.5% שומן, טעמים שונים, טרה",85.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4131,3.0,6.699999809,15.0,14,"מעדן חלב עם קצפת, 6.7% שומן, מוו בטעמים שונים, טרה",132.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4132,5.099999905,2.0,13.69999981,14,"יוגורט ביאנקו, 1.6-2.2% שומן, עוגת גבינה/קוקוס, מולר",93.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4133,7.800000191,26.0,44.90000153,11,"חטיף שוקולד עם דגנים מלאים, אנרג'י, שטראוס",397.0,לא סווג
4134,8.600000381,31.0,55.0,11,"חטיף מלוח, תירס, צ'יטוס אפוי טעמים, עלית",535.0,לא סווג
4135,5.400000095,26.0,51.0,11,"עוגת שוקולד, קרם שוקולד ושברי שוקולד מריר, עלית",457.0,לא סווג
4136,6.199999809,31.29999924,58.70000076,30,"שוקולד, אצבעות שוקולד במילוי טעמים שונים, עלית",537.2999878,9. קבוצת הסוכרים
4137,5.599999905,39.0,50.0,11,"שוקולד מריר, פרה, 60% קקאו, פרווה, מגדים, עלית",541.0,לא סווג
4138,3.86,9.8,26.5,8,"גלידה בשומן צמחי,שוקולד,עם/בלי תוספות,נסטלה/שטראוס/פלדמן",210.0,לא סווג
4139,12.0,15.0,19.0,24,"שניצל עוף, דק, בציפוי צ'יפס/ דק ענק/ קריספי, עוף טוב",248.0,לא סווג
4140,15.25,73.0,3.0,5,"תמ""י, תחליף לארוחה נוזלי, KETOCAL, מגהפארם",730.0,5.1 קבוצת אגוזים וגרעינים 5.2 קבוצת שמנים צמחיים 5.3 שומנים מהחי
4141,2.109999895,0.349999994,3.869999886,2,"פטריות פורטבלו, טרי",22.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
4142,1.0,1.299999952,4.75,16,"סלט קצוץ עם חסה ברוטב אלף איים לייט, מקדונלדס",30.0,10.2 משקאות ממותקים בתחליפי סוכר 2 קבוצת הירקות 3 קבוצת הפירות
4143,4.800000191,1.200000048,4.400000095,2,"סלט קצוץ עם חסה וצ'יקן סטייק ברוטב אלף איים לייט, מקדונלדס",46.29999924,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
4144,12.19999981,5.5,13.60000038,9,"סלט קצוץ וקריספי/סלקט צ'יקן ברוטב אלף איים לייט, מקדונלדס",152.0,מוצרי חלב דל שומן
4145,12.69999981,5.099999905,9.199999809,9,"המבורגר מק רויאל בלחמניית באלאנס, מקדונלדס",136.0,מוצרי חלב דל שומן
4146,10.0,12.69999981,15.0,26,"המבורגר קלאסיק, כל הטעמים, בלחמניה, מקדונלדס",193.0,לא סווג
4147,12.19999981,5.099999905,9.199999809,9,"המבורגר מגה, כל הטעמים, בלחמנייה, מקדונלדס",136.0,מוצרי חלב דל שומן
4148,12.19999981,5.400000095,13.30000019,9,"המבורגר צ'יקן סטייק, כל הטעמים/קטן, בלחמנייה, מקדונלדס",151.0,מוצרי חלב דל שומן
4149,19.0,13.0,15.0,24,"בשר עוף, צ'יקן סלקט, מקדונלדס",255.0,לא סווג
4150,10.0,7.300000191,19.0,8,"המבורגר קריספי צ'יקן/מגה קריספי צ'יקן, בלחמנייה, מקדונלדס",180.0,לא סווג
4151,9.300000191,5.800000191,25.10000038,15,"בשר עוף, צ'יקן סלקט בטורטיה, מקדונלדס",187.0,4 קבוצת קטניות
4152,11.80000019,9.300000191,27.89999962,15,"דג, המבורגר מיני דג, מקדונלדס",238.0,4 קבוצת קטניות
4153,1.100000024,0.0,15.5,28,"פירות, סקוויז תפוח ובננה, מקדונלדס",69.0,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
4154,3.75,4.25,21.25,14,"גלידה פיצוץ M&M's, וסירופ בטעמים שונים, מקדונלדס",142.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4155,12.30000019,5.400000095,12.5,9,"פאי תפוחים, עם גלידה וסירופ בטעמים שונים, מקדונלדס",148.0,מוצרי חלב דל שומן
4156,3.599999905,3.900000095,20.60000038,14,"מילקשייק, פרימיום שייק, טעמים שונים/אספרו, מקדונלדס",137.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4157,10.39999962,11.39999962,20.79999924,8,"תמ""י, הדסה שייק, מוכן מאבקה על בסיס חלב 3%, טעמים שונים",221.6000061,לא סווג
4158,0.0,8.300000191,25.29999924,8,"תמ""י, הדסה שייק ללא חלבון, מוכן מאבקה על מים , טעמים שונים ",176.0,לא סווג
4159,10.0,19.70000076,18.39999962,27,"תמ""י, פודינג 475, מוכן מאבקה על בסיס מים, טעמים שונים, הדסה",288.0,לא סווג
4160,3.0,18.20000076,27.89999962,4,"תמ""י, פודינג PRE D, מוכן מאבקה על מים, טעמים שונים, הדסה",285.0,לא סווג
4161,4.0,11.39999962,27.0,8,"תמ""י, מילקשייק, מוכן מאבקה על בסיס חלב 3%, הדסה",225.0,לא סווג
4162,3.200000048,4.400000095,12.0,19,"תמ""י, הדסה מיץ, מוכן מאבקה על בסיס מים, תפוז",101.0,לא סווג
4163,2.400000095,6.599999905,3.299999952,7,"סלט ירוק קטן עם אגוזי מלך ברוטב ויניגרט דיאט, מקדונלדס",81.0,6.1 מוצרי חלב לא ממותקים 6.4 קבוצת תחליפי חלב על בסיס קטניות- מוצרי סויה
4164,7.0,5.5,12.0,14,"סלט ירוק עם קריספי/סלקט צ'יקן, אגוזי מלך, רוטב וינגרט דיאט, מקדונלד",72.0,1.1 דגנים מלאים 1.5 ירקות עמילניים 6.2 מוצרי חלב ממותקים בסוכר
4165,5.300000191,17.0,61.0,6,"עוגת בראוניס, מוכנה לאכילה, פילסברי",410.0,1.6 דברי מאפה מלוחים 1.7 דברי מאפה מתוקים
4166,5.5,3.75,8.0,19,"סלט ירוק עם קריספי/סלקט צ'יקן, רוטב שמן זית ולימון, מקדונלדס ",88.0,לא סווג
4167,4.0,2.0,4.0,2,"סלט קצוץ עם צ'יקן סטייק ברוטב שמן זית ולימון, מקדונלדס",49.0,10.4.1 משקאות אלכוהוליים לא מתוקים 10.4.2 משקאות אלכוהוליים שמכילים פחמימות 6.3 קבוצת מוצרי חלב ממותקים בתחליפי סוכר- כל הדיאט משקה אנרגיה
4168,0.800000012,0.100000001,10.42000008,28,"דלעת ערמונים, טריה",40.0,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
4169,1.120000005,0.140000001,14.57999992,28,"דלעת ערמונים, מבושלת/אפויה, ללא מלח",56.0,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
4170,0.670000017,0.079999998,8.789999962,28,"דלעת ערמונים, מבושלת, מחית,  ללא מלח",34.0,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
4171,0.670000017,0.079999998,8.789999962,28,"דלעת ערמונים, מבושלת, מחית,  עם מלח",34.0,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
4172,1.120000005,0.140000001,14.57999992,28,"דלעת ערמונים, מבושלת/אפויה, עם מלח",56.0,10.1 משקאות ממותקים בסוכר 10.3 משקאות אורז/ שיבולת שועל
4173,16.0,10.5,15.0,24,"שניצל עוף ביתי בציפוי צ'יפס, עוף טוב",208.0,לא סווג
